id,recommender_ids,recommender_list,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,pagerank,community,score
506,[189],[189],0.0,0.7777777777777778,0.15811298197885906,0.519001526468037,0.0003791189721143,0.8888888888888888,0.4687562350227125
507,"[658, 31, 605, 584]","[658, 31, 605, 584]",0.23076923076923073,0.1111111111111111,0.015105357722564267,0.6099397061527231,0.0011369728278942,1.0,0.3933850811511258
508,"[994, 897, 165]","[994, 897, 165]",0.15384615384615385,0.6666666666666666,0.13101889195285207,0.6013378812425946,0.00104913322894,0.7777777777777777,0.46612947429720897
509,"[641, 605, 546, 13, 519]","[641, 605, 546, 13, 519]",0.30769230769230765,0.3333333333333333,0.08116863486736696,0.6142312943493359,0.0018993600637792,0.7777777777777777,0.4228406696040243
510,"[482, 714, 15, 45]","[482, 714, 15, 45]",0.23076923076923073,0.6666666666666666,0.1643379599491812,0.6458826468811932,0.0017895954413183,0.8888888888888888,0.5193090786310322
511,"[437, 198]","[437, 198]",0.07692307692307691,0.6666666666666666,0.02900830061025316,0.5759030878525118,0.0008283833216825,0.8888888888888888,0.4474780041882795
512,"[508, 664, 658]","[508, 664, 658]",0.15384615384615385,0.2222222222222222,0.043121786332046455,0.5796720092799008,0.000813035817462,0.7777777777777777,0.3553279898916202
513,"[163, 316, 538]","[163, 316, 538]",0.15384615384615385,0.4444444444444444,0.09315553849510416,0.5885967663920684,0.0006866652515074,0.4444444444444444,0.344897469524443
514,[394],[394],0.0,0.4444444444444444,0.05432144152895313,0.6762478417725908,0.0003676536915221,0.1111111111111111,0.2572249677714199
515,"[752, 144, 640, 477, 8, 166]","[752, 144, 640, 477, 8, 166]",0.38461538461538464,0.6666666666666666,0.1038651915478359,0.6679358297180391,0.001572598595076,0.4444444444444444,0.4535055033984742
516,"[198, 350, 209, 17]","[198, 350, 209, 17]",0.23076923076923073,0.2222222222222222,0.03243445239529463,0.59328793164425,0.0024154906519114,0.8888888888888888,0.3935205451839773
517,[959],[959],0.0,0.6666666666666666,0.01338967827353584,0.550982988424532,0.000541977935357,0.2222222222222222,0.29065231111739137
518,"[148, 693, 548, 109, 252, 904]","[148, 693, 548, 109, 252, 904]",0.38461538461538464,0.6666666666666666,0.14136897393082115,0.6155847007414929,0.0013418998439208,0.7777777777777777,0.5172027007464286
519,"[148, 509, 630]","[148, 509, 630]",0.15384615384615385,0.2222222222222222,0.006478659847138448,0.5710110736980786,0.000952076861866,0.7777777777777777,0.3462671774782741
520,"[182, 359, 306, 979]","[182, 359, 306, 979]",0.23076923076923073,0.4444444444444444,0.011095782398238899,0.6766565563703321,0.0007968973366104,1.0,0.47259320279644923
521,"[168, 732, 201]","[168, 732, 201]",0.15384615384615385,0.6666666666666666,0.24998465322078262,0.6708178873269461,0.000781052686082,0.0,0.34826307221210984
522,"[347, 495, 898]","[347, 495, 898]",0.15384615384615385,0.3333333333333333,0.010595707410434285,0.6486540908668857,0.0009538065901739,1.0,0.4292858570913614
523,"[360, 701, 944, 544]","[360, 701, 944, 544]",0.23076923076923073,0.3333333333333333,0.011806457582750455,0.5162099001486754,0.0010087886846886,0.2222222222222222,0.2628682288112424
524,"[949, 353]","[949, 353]",0.07692307692307691,0.3333333333333333,0.02380643255527559,0.6047234440541502,0.0014594452747507,1.0,0.4077572573731672
525,"[373, 548, 973]","[373, 548, 973]",0.15384615384615385,0.3333333333333333,0.3528998830985449,0.6665039816067707,0.0010737984016726,0.7777777777777777,0.4568722259325161
526,"[302, 59, 366]","[302, 59, 366]",0.15384615384615385,0.4444444444444444,0.06273192817240049,0.6825967920170334,0.0010703499569747,0.1111111111111111,0.2909460859182286
527,"[257, 488, 550, 442, 411]","[257, 488, 550, 442, 411]",0.30769230769230765,0.4444444444444444,0.04725022244112523,0.6094739123185527,0.0011333941983847,0.2222222222222222,0.32621662182373046
528,"[842, 2, 674]","[842, 2, 674]",0.15384615384615385,0.2222222222222222,0.04802713019726754,0.6909353823726627,0.0025138390765951,0.6666666666666666,0.3563395110609946
529,"[340, 320]","[340, 320]",0.07692307692307691,0.1111111111111111,0.0011305273607866355,0.6189941866910329,0.0004903388540852,0.5555555555555556,0.27274289152831266
530,"[156, 333, 99]","[156, 333, 99]",0.15384615384615385,0.1111111111111111,0.04665860000177779,0.5935402061653817,0.0009495743681908,0.8888888888888888,0.35880899200266264
531,[502],[502],0.0,0.1111111111111111,0.012256785161536525,0.6169440236643255,0.0007660350980884,0.8888888888888888,0.3258401617651724
532,[193],[193],0.0,0.5555555555555556,0.011662594406170521,0.6353883394414475,0.0002965231506551,0.1111111111111111,0.26274352010285695
533,"[763, 892, 796, 749]","[763, 892, 796, 749]",0.23076923076923073,0.7777777777777778,0.053865145676109415,0.7864013686174316,0.0008125087451644,0.3333333333333333,0.43642937123477654
534,"[420, 729]","[420, 729]",0.07692307692307691,0.2222222222222222,0.023584161673232473,0.6439491357333336,0.0009944104206756,0.5555555555555556,0.3044468304214841
535,"[11, 611, 233, 642]","[11, 611, 233, 642]",0.23076923076923073,0.3333333333333333,0.04542293964386526,0.5806973945889575,0.0018059044638289,0.2222222222222222,0.2824890241115218
536,[204],[204],0.0,0.4444444444444444,0.04885079313247704,0.5924695029288699,0.000394071572348,0.1111111111111111,0.2393751703233805
537,"[911, 134, 923]","[911, 134, 923]",0.15384615384615385,0.3333333333333333,0.12683357790062924,0.7264110863243015,0.0015044890802257,0.5555555555555556,0.3791959413919947
538,"[752, 826, 972, 391, 287]","[752, 826, 972, 391, 287]",0.30769230769230765,0.5555555555555556,0.2690211146364191,0.6511458671755795,0.0013685957278149,0.4444444444444444,0.4455718579008613
539,"[135, 859, 559, 456, 88, 643]","[135, 859, 559, 456, 88, 643]",0.38461538461538464,0.4444444444444444,0.021672484917072406,0.5722997268457413,0.0024308867915421,0.2222222222222222,0.329050852608973
540,[325],[325],0.0,0.3333333333333333,0.02191723117749179,0.528108621083414,0.0003479796519743,0.5555555555555556,0.2877829482299589
541,"[705, 545, 775]","[705, 545, 775]",0.15384615384615385,0.4444444444444444,0.006888074439450575,0.5917787294172582,0.000560482136486,1.0,0.43939148042946136
542,"[749, 315]","[749, 315]",0.07692307692307691,0.1111111111111111,0.061366221879298896,0.7701047392551611,0.0004605631809791,0.3333333333333333,0.27056769650039625
543,[841],[841],0.0,0.3333333333333333,0.001414782752797109,0.5836730974258226,0.0002798939191321,0.3333333333333333,0.2503509093690573
544,"[888, 472]","[888, 472]",0.07692307692307691,0.6666666666666666,0.029726008444865944,0.5529504677709719,0.0005621917495875,0.2222222222222222,0.3096976884055607
545,"[199, 468]","[199, 468]",0.07692307692307691,0.4444444444444444,0.020375831442667733,0.6365457176416883,0.0006313993497416,1.0,0.4356578140903755
546,"[978, 698, 724]","[978, 698, 724]",0.15384615384615385,0.1111111111111111,0.04733002269637659,0.6174894181601638,0.0005397649933631,0.7777777777777777,0.3415108967183166
547,"[626, 516]","[626, 516]",0.07692307692307691,0.1111111111111111,0.002371566733059451,0.550982988424532,0.0013463969205274,0.8888888888888888,0.32605552641613367
548,"[373, 70, 877]","[373, 70, 877]",0.15384615384615385,0.2222222222222222,0.04742133900817806,0.5922809519560399,0.0007214711315439,0.7777777777777777,0.35870968896207434
549,"[595, 883, 825, 969]","[595, 883, 825, 969]",0.23076923076923073,0.1111111111111111,0.003088284416390633,0.6282417554576027,0.0015604561464923,0.0,0.19464207635086703
550,[488],[488],0.0,0.4444444444444444,0.14287018361849063,0.604330878053181,0.0005212792141148,0.2222222222222222,0.28277354566766766
551,"[475, 209]","[475, 209]",0.07692307692307691,0.3333333333333333,0.12727784226812716,0.5999167953289831,0.0006232638801065,0.8888888888888888,0.4052679873484819
552,"[754, 541, 119, 183, 359, 495]","[754, 541, 119, 183, 359, 495]",0.38461538461538464,0.4444444444444444,0.028865478102414584,0.6917034568242477,0.0022327216326152,1.0,0.5099257527972982
553,"[611, 128, 442]","[611, 128, 442]",0.15384615384615385,0.7777777777777778,0.0275091787822375,0.5232945262393219,0.0009343368959888,0.2222222222222222,0.3409299717735427
554,"[873, 417]","[873, 417]",0.07692307692307691,0.2222222222222222,0.007393819323471566,0.6819316678765828,0.0005810314229847,0.5555555555555556,0.3088052683801818
555,"[978, 518, 954, 25]","[978, 518, 954, 25]",0.23076923076923073,0.4444444444444444,0.018560731596947863,0.5603975814116581,0.0006994992703781,0.7777777777777777,0.4063899532000118
556,"[368, 77, 280]","[368, 77, 280]",0.15384615384615385,0.4444444444444444,0.050712078988231823,0.6878799139517521,0.0007214348711813,0.5555555555555556,0.3784876293572276
557,"[576, 628]","[576, 628]",0.07692307692307691,0.4444444444444444,0.30900723322164014,0.579732226888136,0.0006113075138797,0.1111111111111111,0.3042436185176817
558,"[95, 566, 711, 35]","[95, 566, 711, 35]",0.23076923076923073,0.2222222222222222,0.026506814909875394,0.5680457048676038,0.0019665226397223,0.0,0.20950879455378643
559,"[818, 784, 278, 289, 175]","[818, 784, 278, 289, 175]",0.30769230769230765,0.3333333333333333,0.011440352861557673,0.5622054270672978,0.0011759222007808,0.2222222222222222,0.2873787286353437
560,[314],[314],0.0,0.3333333333333333,0.007371601929368971,0.5526215903794839,0.0002733373264349,1.0,0.37866530512843727
561,"[551, 751]","[551, 751]",0.07692307692307691,0.1111111111111111,0.1540228619615737,0.5501672850801538,0.0005420622618214,0.8888888888888888,0.3562226447929609
562,"[603, 653, 644, 453, 154]","[603, 653, 644, 453, 154]",0.30769230769230765,0.3333333333333333,0.1225110229504297,0.6308713881362572,0.0017618791351567,0.0,0.27888161042246556
564,"[907, 926, 911, 537, 184]","[907, 926, 911, 537, 184]",0.30769230769230765,0.0,0.0,0.7936290815411061,0.0018038689994411,0.5555555555555556,0.33137538895779384
565,"[368, 390, 170]","[368, 390, 170]",0.15384615384615385,0.1111111111111111,0.02798323816878368,0.6409967876189725,0.0011619391205598,0.5555555555555556,0.2978985692601154
566,[969],[969],0.0,0.2222222222222222,0.01128604102244905,0.5519649946357724,0.0006861154842509,0.0,0.15709465157608873
567,[156],[156],0.0,0.2222222222222222,0.0014433174833371747,0.5411393589172111,0.0004232305428127,0.8888888888888888,0.33073875750233184
568,"[799, 727]","[799, 727]",0.07692307692307691,0.4444444444444444,0.11631187604890479,0.6820147381486807,0.0006231269113215,0.6666666666666666,0.39727216044635466
569,"[120, 787, 903]","[120, 787, 903]",0.15384615384615385,0.3333333333333333,0.034598753189561744,0.43092006157408347,0.0004879183362247,0.0,0.1905396603886265
570,"[368, 931, 293, 16, 424]","[368, 931, 293, 16, 424]",0.30769230769230765,0.4444444444444444,0.04869359594805479,0.6192685612953089,0.0009600427956702,0.5555555555555556,0.39513089298713433
571,"[532, 661, 935, 823, 272]","[532, 661, 935, 823, 272]",0.30769230769230765,0.2222222222222222,0.018419123719369615,0.6670600881868193,0.0013102597248325,0.1111111111111111,0.265300970586366
572,"[127, 304, 802]","[127, 304, 802]",0.15384615384615385,0.3333333333333333,0.3757153849452835,0.9348949050519545,0.0009086033614158,0.3333333333333333,0.42622462210201173
574,"[730, 704, 767, 778]","[730, 704, 767, 778]",0.23076923076923073,0.3333333333333333,0.03130547799821413,0.6832632029756516,0.0008849147776463,1.0,0.455734249015286
575,"[550, 128, 374, 317, 527, 745, 289]","[550, 128, 374, 317, 527, 745, 289]",0.4615384615384615,0.2222222222222222,0.06659023855695022,0.5640818885392146,0.0018430869772574,0.2222222222222222,0.30733100661581414
576,"[907, 945, 824]","[907, 945, 824]",0.15384615384615385,0.3333333333333333,0.14565136665092232,0.617284783401952,0.0007749130440937,0.1111111111111111,0.27224534966869457
577,"[132, 547, 551, 191, 769]","[132, 547, 551, 191, 769]",0.30769230769230765,0.4444444444444444,0.06056261142489521,0.6303023531511349,0.0021098013391038,0.8888888888888888,0.4663781211203342
578,[826],[826],0.0,0.4444444444444444,0.09862589880294197,0.5882246423494207,0.0002524148687277,0.4444444444444444,0.3151478860082503
579,"[18, 767, 74, 880]","[18, 767, 74, 880]",0.23076923076923073,0.4444444444444444,0.15162373526197992,0.7519358510056036,0.0014482341547315,1.0,0.5157546522962517
580,[283],[283],0.0,0.4444444444444444,0.01774971857566593,0.6430606073723387,0.0008393231683327,0.3333333333333333,0.2877176207451565
581,"[496, 841, 322, 315]","[496, 841, 322, 315]",0.23076923076923073,0.4444444444444444,0.2104150041821338,0.873881757122836,0.0021784901952316,0.3333333333333333,0.41856875397039567
582,[984],[984],0.0,0.3333333333333333,0.08543714032984343,0.6633437678065768,0.0007553004059499,0.6666666666666666,0.34975618162728406
583,"[185, 28, 173]","[185, 28, 173]",0.15384615384615385,0.3333333333333333,0.014017108336789439,0.5681614198351314,0.0006449622581252,0.4444444444444444,0.3027604919591705
584,[827],[827],0.0,0.4444444444444444,0.08489343116002301,0.5754873094021805,0.0005138838374884,1.0,0.42096503700132964
585,[125],[125],0.0,0.2222222222222222,0.01765191265013222,0.605904176383636,0.0002606085428716,0.6666666666666666,0.3024889955845314
586,"[888, 138, 257, 202]","[888, 138, 257, 202]",0.23076923076923073,0.3333333333333333,0.04540889251492543,0.6105396203964732,0.0010667416930969,0.2222222222222222,0.28845465984723695
587,"[330, 922, 827]","[330, 922, 827]",0.15384615384615385,0.4444444444444444,0.09410106384582002,0.6155168902260423,0.0007132835842073,0.7777777777777777,0.4171372660280476
588,"[31, 699, 709, 145]","[31, 699, 709, 145]",0.23076923076923073,0.1111111111111111,0.0008572906978059801,0.5500894504951893,0.0006561659902981,0.7777777777777777,0.33412097217022296
589,"[387, 909, 3]","[387, 909, 3]",0.15384615384615385,0.4444444444444444,0.009444983735605766,0.8029371874120383,0.0006371370782576,0.3333333333333333,0.3488012205543151
590,[744],[744],0.0,0.3333333333333333,0.009927979573165978,0.6134220744004498,0.0002324093229686,1.0,0.39133667746138984
591,"[41, 118, 0, 166]","[41, 118, 0, 166]",0.23076923076923073,0.5555555555555556,0.13333987910370904,0.6256463114053481,0.0015373276867536,0.4444444444444444,0.39795108425565756
592,"[57, 53, 936]","[57, 53, 936]",0.15384615384615385,0.1111111111111111,0.0014050116415877628,0.6290257330516579,0.000538566525365,0.6666666666666666,0.31241093526343544
593,"[834, 313, 223, 837, 53]","[834, 313, 223, 837, 53]",0.30769230769230765,0.6666666666666666,0.34659385458686737,0.6834300072183782,0.0024607920748715,0.6666666666666666,0.5342099005661772
594,"[590, 520, 388, 369, 854, 74]","[590, 520, 388, 369, 854, 74]",0.38461538461538464,0.2222222222222222,0.020689626900726503,0.7772522369842836,0.0012230968007368,1.0,0.4809558941445234
595,"[521, 678]","[521, 678]",0.07692307692307691,0.4444444444444444,0.015682611164171627,0.604330878053181,0.0003804856991058,0.0,0.22827620211697477
596,"[990, 678, 757, 635, 989]","[990, 678, 757, 635, 989]",0.30769230769230765,0.3333333333333333,0.08257820091465795,0.5904643960577658,0.0013152113366586,0.0,0.2628136475996129
597,"[600, 6, 645, 540, 16, 178]","[600, 6, 645, 540, 16, 178]",0.38461538461538464,0.1111111111111111,0.053703770531408616,0.6335164623211403,0.0013386862666585,0.5555555555555556,0.3477004568269201
598,"[826, 768, 28]","[826, 768, 28]",0.15384615384615385,0.4444444444444444,0.12861265805173797,0.6681750637923759,0.0010312061789942,0.4444444444444444,0.3679045529158313
599,"[118, 583]","[118, 583]",0.07692307692307691,0.2222222222222222,0.002180615961018288,0.5700774709325197,0.0006881529752554,0.4444444444444444,0.2631695660966563
600,"[263, 864, 873, 113]","[263, 864, 873, 113]",0.23076923076923073,0.4444444444444444,0.5101122484247665,0.7010541106662367,0.0013739147598956,0.5555555555555556,0.4883871179720468
601,"[532, 655, 131]","[532, 655, 131]",0.15384615384615385,0.4444444444444444,0.02705861258270757,0.6111407038104683,0.00064299130323,0.1111111111111111,0.26952020515897707
602,[376],[376],0.0,0.4444444444444444,0.007348985317968664,0.5676410693312455,0.0003003616863659,0.1111111111111111,0.22610912204095396
604,"[864, 260]","[864, 260]",0.07692307692307691,0.3333333333333333,0.02667202482562452,0.6539623198714598,0.0006758349101305,0.5555555555555556,0.32928926210181003
605,"[774, 341, 36]","[774, 341, 36]",0.15384615384615385,0.5555555555555556,0.0220869315749832,0.5873581607230145,0.001566510549734,0.7777777777777777,0.419324915895497
606,"[47, 710, 428, 581, 648]","[47, 710, 428, 581, 648]",0.30769230769230765,0.3333333333333333,0.08680459664728295,0.8548743903180073,0.0014268339314397,0.3333333333333333,0.3832075922648529
607,"[84, 159]","[84, 159]",0.07692307692307691,0.3333333333333333,0.006108526974817894,0.565970778155351,0.0004685596819188,0.4444444444444444,0.2853560319662047
608,"[664, 845, 946, 364]","[664, 845, 946, 364]",0.23076923076923073,0.6666666666666666,0.09501036002077376,0.6062987685285526,0.0019254689556046,0.7777777777777777,0.4753045607526003
609,"[414, 171, 173, 843, 607]","[414, 171, 173, 843, 607]",0.30769230769230765,0.1111111111111111,0.0028307324409661055,0.6617747675622908,0.0013052731410552,0.4444444444444444,0.305570672650224
610,"[345, 793]","[345, 793]",0.07692307692307691,0.3333333333333333,0.0416808516892249,0.6036777211224851,0.0007276153778943,0.2222222222222222,0.2555674410580685
611,"[784, 955, 651, 374, 409]","[784, 955, 651, 374, 409]",0.30769230769230765,0.3333333333333333,0.03155215884872876,0.5716546819591185,0.0018081592945305,0.2222222222222222,0.29329094081114204
612,"[41, 867, 433, 296, 287]","[41, 867, 433, 296, 287]",0.30769230769230765,0.2222222222222222,0.014114413681689924,0.6250166682490613,0.0023110628374527,0.4444444444444444,0.3226980112579451
613,"[285, 847]","[285, 847]",0.07692307692307691,0.2222222222222222,0.006796640243107375,0.6614618493871074,0.0005057170879435,0.6666666666666666,0.3268140910884361
614,"[660, 844, 934, 567]","[660, 844, 934, 567]",0.23076923076923073,0.3333333333333333,0.04083924026654176,0.6146366973311329,0.0015769308580204,0.8888888888888888,0.4216934781178255
615,[763],[763],0.0,0.2222222222222222,0.0002704696145526549,0.6644464601448092,0.0002520005527075,0.3333333333333333,0.2440544970629835
616,"[95, 201, 464]","[95, 201, 464]",0.15384615384615385,0.4444444444444444,0.09524601477938281,0.6312988324058845,0.0015227517550187,0.0,0.2649670890951731
617,"[709, 608]","[709, 608]",0.07692307692307691,0.1111111111111111,0.014740660544017193,0.5511464161444379,0.0005220158769599,0.7777777777777777,0.3063398085000842
618,"[786, 423, 827]","[786, 423, 827]",0.15384615384615385,0.2222222222222222,0.05123934628630444,0.6045270979807225,0.0011549497429461,0.7777777777777777,0.36192251962263616
619,"[906, 110]","[906, 110]",0.07692307692307691,0.2222222222222222,0.02554664165407923,0.6200243345051113,0.0007039479426416,0.1111111111111111,0.21116547728312013
620,"[162, 400]","[162, 400]",0.07692307692307691,0.2222222222222222,0.0030417455811310237,0.5848350746253385,0.0005977064304311,1.0,0.3774044238703537
621,"[836, 83, 904, 86, 249]","[836, 83, 904, 86, 249]",0.30769230769230765,0.4444444444444444,0.09496927962539692,0.6688937857201789,0.001206934508135,0.7777777777777777,0.4587555190520211
622,"[81, 865, 375]","[81, 865, 375]",0.15384615384615385,0.1111111111111111,0.004757447115613566,0.5816657466764612,0.0005484598027309,0.0,0.17027609174986794
623,[697],[697],0.0,0.2222222222222222,0.015240789298917222,0.6062329678513257,0.0004259436557203,0.8888888888888888,0.3465169736522708
624,"[313, 357, 679, 476]","[313, 357, 679, 476]",0.23076923076923073,0.2222222222222222,0.018840819626497245,0.7324862079537674,0.0014827184018305,0.6666666666666666,0.37419702944767685
625,"[68, 422, 557, 935, 305, 593]","[68, 422, 557, 935, 305, 593]",0.38461538461538464,0.3333333333333333,0.2973544906589166,0.7629826700863679,0.0014157471094043,0.1111111111111111,0.3778793979610227
626,"[839, 692, 667]","[839, 692, 667]",0.15384615384615385,0.4444444444444444,0.019033879528684874,0.5739481748893318,0.0006326718059198,0.8888888888888888,0.4160323083195007
627,"[58, 376]","[58, 376]",0.07692307692307691,0.1111111111111111,0.009183795058134998,0.6362559818651943,0.0008237914183555,0.1111111111111111,0.1889170152137257
628,"[20, 470]","[20, 470]",0.07692307692307691,0.3333333333333333,0.1638833668731416,0.5982458761488314,0.0007213216693246,0.1111111111111111,0.25669935287789886
629,"[496, 327, 267, 930, 301]","[496, 327, 267, 930, 301]",0.30769230769230765,0.6666666666666666,0.10246522224876331,0.7900543958297456,0.0011736475626981,0.3333333333333333,0.4400423851541633
631,"[632, 682, 985, 628]","[632, 682, 985, 628]",0.23076923076923073,0.2222222222222222,0.03455067783587406,0.629947222118219,0.0008943391962794,0.1111111111111111,0.24572009281133145
632,"[193, 891]","[193, 891]",0.07692307692307691,0.4444444444444444,0.02411315958869794,0.64350456781707,0.0003994443198463,0.1111111111111111,0.2600192719768801
633,"[788, 358, 903, 35]","[788, 358, 903, 35]",0.23076923076923073,0.4444444444444444,0.23258362093241258,0.7385656071044634,0.0013796088355741,0.0,0.3292725806501102
634,"[350, 153]","[350, 153]",0.07692307692307691,0.4444444444444444,0.056960437597476425,0.5783503457566124,0.0007829169336045,0.8888888888888888,0.40911343872209976
635,[562],[562],0.0,0.4444444444444444,0.04710538100398442,0.5699027564713532,0.000685881992809,0.0,0.21229051638395643
636,"[826, 124, 331, 983]","[826, 124, 331, 983]",0.23076923076923073,0.2222222222222222,0.10596553899523023,0.7350794707071512,0.0019341894707099,0.4444444444444444,0.34769618142765574
637,"[313, 354]","[313, 354]",0.07692307692307691,0.1111111111111111,0.01442403312954186,0.6730765787572393,0.0014049708065603,0.6666666666666666,0.30844029331752715
638,"[604, 338, 957]","[604, 338, 957]",0.15384615384615385,0.6666666666666666,0.38986479171253097,0.7346941354643434,0.0013128186259089,0.5555555555555556,0.5001254606490502
640,"[591, 296]","[591, 296]",0.07692307692307691,0.2222222222222222,0.010308770510749743,0.5666607526128329,0.0005248722299778,0.4444444444444444,0.26411185334266524
641,"[130, 518, 323, 50]","[130, 518, 323, 50]",0.23076923076923073,0.6666666666666666,0.10647210926323483,0.5887830031559779,0.0015877971137824,0.7777777777777777,0.4740937575265775
642,"[499, 948, 296, 559]","[499, 948, 296, 559]",0.23076923076923073,0.6666666666666666,0.11994904374872374,0.5569830327955141,0.0009852476818716,0.2222222222222222,0.3593180392404715
643,"[807, 278, 23, 317, 332, 944]","[807, 278, 23, 317, 332, 944]",0.38461538461538464,0.2222222222222222,0.11984769994070667,0.5173614493202532,0.0012757077982489,0.2222222222222222,0.2932537956641578
644,"[61, 868, 196]","[61, 868, 196]",0.15384615384615385,0.3333333333333333,0.025609238800775574,0.5374852020872284,0.000878191587112,0.0,0.21005478561349822
645,[87],[87],0.0,0.2222222222222222,0.0034760749317698926,0.5736531206274869,0.0004515696202785,0.5555555555555556,0.2709813946674069
646,"[570, 368, 719, 6]","[570, 368, 719, 6]",0.23076923076923073,0.1111111111111111,0.07162075016778821,0.6536566756838302,0.0008899550648854,0.5555555555555556,0.32454266465750314
648,"[909, 629, 299]","[909, 629, 299]",0.15384615384615385,0.4444444444444444,0.08194460848351352,0.8128173413230788,0.000883005669671,0.3333333333333333,0.3652771762861048
649,"[911, 320, 747]","[911, 320, 747]",0.15384615384615385,0.4444444444444444,0.09784785431841161,0.6814336670051421,0.0010696928531999,0.5555555555555556,0.3866255350339415
650,"[723, 435, 579, 497, 581]","[723, 435, 579, 497, 581]",0.30769230769230765,0.4444444444444444,0.1363870724772297,0.8862807016246309,0.0024279573483037,0.3333333333333333,0.42162757191438927
651,"[345, 160, 706, 544, 289]","[345, 160, 706, 544, 289]",0.30769230769230765,0.3333333333333333,0.011296173039747538,0.5579304856180384,0.001224625818501,0.2222222222222222,0.2864949043811298
652,"[580, 707, 726, 782, 315]","[580, 707, 726, 782, 315]",0.30769230769230765,0.2222222222222222,0.011671402871993313,0.7722246307929354,0.0016905167733598,0.3333333333333333,0.3294287793825583
653,"[633, 670, 732]","[633, 670, 732]",0.15384615384615385,0.1111111111111111,0.053220912449779625,0.6881335131177553,0.0009844794155,0.0,0.20126233810495994
654,"[112, 422, 666]","[112, 422, 666]",0.15384615384615385,0.4444444444444444,0.02053815228635371,0.6728338556006791,0.0008446531531662,0.1111111111111111,0.28055474345774845
655,"[675, 935, 193]","[675, 935, 193]",0.15384615384615385,0.3333333333333333,0.09491991095603566,0.6717034369240924,0.0008277624716391,0.1111111111111111,0.27298278923414526
656,"[70, 525]","[70, 525]",0.07692307692307691,0.1111111111111111,0.09040244944910987,0.6336600650590545,0.0008288687759398,0.7777777777777777,0.337974896064026
657,"[578, 383]","[578, 383]",0.07692307692307691,0.1111111111111111,0.07839743586860401,0.6147719493968671,0.0003421414044792,0.4444444444444444,0.26512960354882076
658,"[641, 518, 252, 401, 509, 639, 899]","[641, 518, 252, 401, 509, 639, 899]",0.4615384615384615,0.6666666666666666,0.20215743703062758,0.6032213420285306,0.0022009122437194,0.7777777777777777,0.5422723370084128
659,"[47, 57, 759, 916, 125]","[47, 57, 759, 916, 125]",0.30769230769230765,0.2222222222222222,0.31796032978166705,0.8467585585473749,0.0008297936713551,0.6666666666666666,0.47226001698204767
660,"[663, 952, 226, 887]","[663, 952, 226, 887]",0.23076923076923073,0.3333333333333333,0.032892806354817235,0.6194745003157471,0.0009948367682517,0.8888888888888888,0.42107175193240354
661,"[571, 422, 20, 891]","[571, 422, 20, 891]",0.23076923076923073,0.2222222222222222,0.010506827867491688,0.6895740822260811,0.0011248579704385,0.1111111111111111,0.2528366948392274
662,"[169, 727, 568, 696, 876]","[169, 727, 568, 696, 876]",0.30769230769230765,0.1111111111111111,0.024716491801091055,0.7260347069110337,0.0020136134616823,0.6666666666666666,0.36724425683644196
663,"[844, 324, 510]","[844, 324, 510]",0.15384615384615385,0.4444444444444444,0.05037508390208403,0.6282480937988967,0.001479057481887,0.8888888888888888,0.4331605329760936
664,"[699, 40, 877]","[699, 40, 877]",0.15384615384615385,0.4444444444444444,0.053563363550291385,0.6133547346622279,0.0007769777053919,0.7777777777777777,0.40859729485617907
665,[752],[752],0.0,0.0,0.0,0.5383697314601238,0.0005403159365498,0.4444444444444444,0.19656283518091364
666,[627],[627],0.0,0.4444444444444444,0.009238667451530713,0.5743617555816651,0.0008882125158,0.1111111111111111,0.2278311957177503
667,"[551, 998, 516]","[551, 998, 516]",0.15384615384615385,0.5555555555555556,0.04198040964626626,0.5641960116734671,0.0014433225446582,0.8888888888888888,0.44089340392206633
668,"[528, 585]","[528, 585]",0.07692307692307691,0.2222222222222222,0.030049127138635036,0.6522087216387233,0.0013648206995665,0.6666666666666666,0.3296139629178648
669,"[777, 147, 349]","[777, 147, 349]",0.15384615384615385,0.3333333333333333,0.17343066854423295,0.7237845256486121,0.0006048153968929,0.4444444444444444,0.3657678251633553
670,"[633, 816, 501, 35]","[633, 816, 501, 35]",0.23076923076923073,0.4444444444444444,0.06704151370676059,0.6820978284763735,0.001131610413652,0.0,0.2848706034793619
671,[372],[372],0.0,0.2222222222222222,0.02694553639894405,0.5077784331738278,0.0004187430487611,0.2222222222222222,0.19583368280344324
672,[395],[395],0.0,0.2222222222222222,0.0008119335950539026,0.5142543426041084,0.0003019414772099,0.4444444444444444,0.2363465885731658
673,"[963, 692, 436, 333]","[963, 692, 436, 333]",0.23076923076923073,0.2222222222222222,0.16082180919044423,0.7102983181681927,0.0016269178669155,0.7777777777777777,0.42037787162557355
674,[57],[57],0.0,0.6666666666666666,0.009129697562546028,0.596520412286221,0.0003467976421019,0.6666666666666666,0.38779668863642003
675,"[422, 302, 193, 947]","[422, 302, 193, 947]",0.23076923076923073,0.2222222222222222,0.01848870083273013,0.7059129567498693,0.0009620834709001,0.1111111111111111,0.2577008443370327
676,[634],[634],0.0,0.4444444444444444,0.047389433627101234,0.5271088752083084,0.000352908276737,0.3333333333333333,0.27045521732263744
